,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade
2211,276000.0,3,1.0,1140,5000,1.0,3,7
2212,550000.0,4,2.0,1660,12377,1.0,3,8
2213,398000.0,4,1.0,1430,6240,1.5,5,7
2214,775000.0,3,3.0,1820,4300,1.5,4,8
2215,1027500.0,4,3.0,3540,10202,2.0,3,8
2216,327000.0,4,1.0,1620,6000,1.5,5,7
2217,564500.0,4,2.75,3100,14568,2.0,3,8
2218,782000.0,4,1.75,1500,6820,1.5,5,7
2219,398000.0,4,2.5,2820,5510,2.0,3,9
2220,257000.0,3,1.75,1850,10920,1.5,3,6
2221,235000.0,4,2.0,1570,9415,2.0,4,7
2222,453000.0,4,2.75,2300,37533,1.0,5,8
2223,535000.0,2,1.0,920,9000,1.0,1,6
2224,275000.0,3,2.5,1600,7000,2.0,4,8
2225,665000.0,3,2.5,2630,10047,2.0,3,9
2226,670000.0,4,2.75,3020,13530,1.0,4,8
2227,465000.0,3,1.75,1490,10757,1.0,3,7
2228,210000.0,3,1.5,1160,5200,1.0,5,7
2229,265000.0,4,2.5,2040,4443,2.0,3,8
2230,426000.0,2,2.5,1550,2657,2.0,4,8
2231,529219.0,4,2.25,1990,7610,1.0,4,8
2232,600000.0,3,2.25,1900,46609,1.5,4,7
2233,875000.0,5,3.5,3840,8279,2.0,3,9
2234,608000.0,4,3.0,2400,7680,1.0,3,7
2235,220000.0,3,1.0,1660,21514,1.0,4,7
2236,1760000.0,4,5.0,6055,21630,1.0,4,12
2237,295450.0,3,2.0,2030,17120,1.0,4,8
2238,315000.0,2,1.0,840,5087,1.0,3,7
2239,205000.0,4,2.0,1450,8175,1.0,4,7
2240,310000.0,3,1.5,1460,9908,1.0,3,7
2241,1000000.0,5,1.0,2010,5210,1.5,3,9
2242,525000.0,4,2.5,2910,7631,2.0,3,9
2243,284000.0,4,1.75,1880,8800,1.0,3,7
2244,510000.0,3,1.75,2170,26460,1.0,3,8
2245,405000.0,2,1.0,1260,4377,1.0,4,7
2246,509950.0,3,2.5,1970,9153,2.0,3,8
2247,600000.0,4,2.25,2090,45738,2.0,3,8
2248,990000.0,4,3.75,3450,4940,2.0,3,10
2249,280005.0,3,1.5,1130,7200,1.0,3,7
2250,700000.0,3,1.75,2600,7668,1.0,4,8
2251,330000.0,3,1.0,1030,7620,1.0,3,7
2252,340000.0,2,1.0,1700,6718,1.0,3,7
2253,468000.0,2,2.5,1480,2167,2.0,3,8
2254,1339000.0,4,2.5,4250,19387,2.0,4,9
2255,515000.0,3,1.75,1600,20873,1.0,3,8
2256,245000.0,4,2.0,1870,8750,1.0,3,7
2257,265000.0,3,2.5,1440,7741,1.0,4,7
2258,372400.0,3,2.5,2720,11937,2.0,3,9
2259,390000.0,3,1.5,1240,8410,1.0,5,6
2260,208000.0,3,1.0,1020,6120,1.0,4,7
2261,273000.0,2,0.5,1180,7750,1.0,4,6
2262,455000.0,5,3.5,3080,7759,2.0,3,8
2263,270000.0,4,2.5,1750,6397,2.0,3,7
2264,618000.0,4,2.25,2530,8736,1.0,4,7
2265,213550.0,3,2.5,1580,8541,2.0,3,7
2266,210000.0,5,1.75,2340,9148,2.0,3,7
2267,2750000.0,5,4.0,6300,16065,2.0,3,12
2268,403500.0,4,2.75,2400,3844,1.0,5,7
2269,235000.0,3,1.5,1300,7600,1.0,4,7
2270,287500.0,3,2.0,1760,7147,1.0,4,6
2271,546800.0,4,1.5,1520,5910,1.0,3,7
2272,183000.0,3,1.75,1070,8100,1.0,4,6
2273,560000.0,3,2.0,2560,216777,1.0,3,8
2274,299500.0,3,1.0,1280,6726,1.0,3,6
2275,610000.0,4,2.25,1660,7350,1.0,3,8
2276,288350.0,3,1.5,1860,7963,1.0,3,7
2277,500000.0,2,1.0,950,4500,1.0,3,7
2278,625000.0,4,2.75,2140,4000,1.0,3,7
2279,418000.0,2,1.5,1480,1349,2.0,3,7
2280,660000.0,3,3.0,2260,1825,2.0,3,8
2281,775000.0,4,2.5,2300,6158,2.0,3,9
2282,429500.0,3,2.75,1650,7272,1.0,4,7
2283,569000.0,3,2.0,1990,3000,1.5,3,7
2284,250000.0,4,2.0,1960,7560,1.0,5,7
2285,225000.0,3,1.5,1310,10491,1.0,4,7
2286,530000.0,4,2.75,2450,15002,1.0,5,9
2287,306000.0,3,1.0,910,8658,1.0,3,7
2288,517100.0,3,1.75,1580,9719,1.0,5,7
2289,354950.0,3,1.75,1780,9689,1.0,3,7
2290,348000.0,3,1.5,1040,1824,1.0,3,6
2291,522250.0,4,2.5,2340,41600,1.0,3,8
2292,275000.0,3,2.5,1720,8755,1.0,3,8
2293,390000.0,3,1.5,1600,10440,1.0,3,7
2294,260000.0,3,1.5,1320,9750,1.0,3,7
2295,585000.0,5,2.75,2350,4178,1.5,3,8
2296,605000.0,5,2.75,2740,5616,1.5,5,7
2297,342000.0,4,2.5,2300,6448,2.0,3,8
2298,900000.0,5,3.0,4350,37169,2.0,3,10
2299,252000.0,3,1.75,1430,7700,1.0,4,7
2300,357000.0,3,1.75,2400,14012,1.0,3,9
2301,370000.0,3,1.0,940,7910,1.0,4,6
2302,322500.0,3,1.0,1020,13504,1.0,5,7
2303,210000.0,2,2.0,1680,5756,2.0,4,7
2304,290000.0,2,1.0,1340,9840,1.0,3,7
2305,860000.0,4,3.25,3960,7012,2.0,3,10
2306,302000.0,6,2.0,2650,4621,1.5,3,8
2307,369160.0,4,2.25,2120,9680,2.0,4,8
2308,1185000.0,4,2.75,2850,3000,2.5,3,9
2309,993000.0,4,2.0,2850,14810,2.0,5,8
2310,380000.0,6,2.0,1870,6969,1.0,4,7
2311,635000.0,4,2.0,2660,8160,1.0,4,7
2312,260000.0,3,1.0,1190,11120,1.0,3,6
2313,243000.0,2,1.0,1770,5522,1.5,4,7
2314,1400000.0,4,2.5,2770,8879,2.0,3,9
2315,665000.0,4,2.5,2080,8100,1.0,5,8
2316,898000.0,5,2.25,2700,9000,2.0,5,9
2317,583000.0,4,2.75,2200,9453,1.0,5,8
2318,429000.0,4,1.75,2160,7700,2.0,2,8
2319,471000.0,3,2.5,2010,4059,2.0,3,8
2320,1810000.0,3,3.5,3780,8295,2.0,3,9
2321,739500.0,3,3.25,4460,51177,2.0,3,9
2322,450000.0,3,1.5,1770,17208,1.0,3,8
2323,552500.0,3,1.0,1430,5000,1.0,3,7
2324,437000.0,4,1.75,1700,10642,1.0,4,7
2325,270000.0,4,2.0,1830,5220,1.5,3,7
2326,226740.0,3,1.5,1410,8800,1.0,4,7
2327,446500.0,4,2.5,3060,7920,1.0,3,8
2328,283000.0,3,2.0,1820,15068,2.0,3,7
2329,445000.0,4,1.75,2430,13211,1.5,4,7
2330,250000.0,2,1.0,740,6840,1.0,5,6
2331,307000.0,3,1.0,770,6552,1.0,3,6
2332,315000.0,4,2.75,2200,8580,1.0,3,8
2333,555000.0,3,3.0,2920,23085,1.5,3,7
2334,264900.0,4,2.5,2040,7000,1.0,3,7
2335,510000.0,3,2.0,1600,4510,1.0,3,7
2336,328000.0,4,2.5,1990,3980,2.0,3,7
2337,358000.0,4,2.5,1830,7308,2.0,3,7
2338,325000.0,3,2.5,2540,4260,2.0,3,7
2339,1365000.0,2,3.25,2700,3444,3.0,3,9
2340,230000.0,4,2.0,1440,10800,1.0,4,7
2341,545000.0,3,2.0,1550,4000,1.0,3,7
2342,705380.0,3,2.5,2490,4343,2.0,3,9
2343,459000.0,5,2.5,2650,12987,1.0,4,7
2344,815000.0,4,2.25,2000,3800,2.0,3,8
2345,495000.0,6,5.0,3440,4500,2.0,3,8
2346,520000.0,3,2.5,2280,58712,2.5,3,9
2347,430000.0,2,1.5,1320,1194,3.0,3,7
2348,255000.0,4,2.5,2070,7800,2.0,3,8
2349,588000.0,3,2.0,1860,4777,2.0,5,7
2350,350000.0,3,1.0,940,7811,1.0,3,6
2351,625000.0,4,2.75,2290,21486,1.0,5,7
2352,172500.0,2,2.0,1510,20685,1.0,2,6
2353,554000.0,3,2.0,1830,3500,1.5,5,7
2354,775000.0,4,2.5,3090,7112,2.0,3,9
2355,1187500.0,4,3.5,4340,217800,2.0,3,11
2356,618000.0,3,2.75,3200,12682,2.0,3,9
2357,305000.0,4,1.0,1560,8450,1.5,4,6
2358,232000.0,3,2.0,1280,13356,1.0,3,7
2359,262000.0,4,2.5,2020,6236,2.0,3,7
2360,234000.0,3,1.0,1040,8122,1.0,5,7
2361,500000.0,4,2.75,2260,7209,1.0,3,7
2362,278000.0,3,1.0,860,7632,1.0,3,6
2363,230000.0,5,1.0,1920,19040,1.0,3,7
2364,500000.0,4,1.75,2290,9215,1.0,5,8
2365,366500.0,4,2.75,2070,9300,1.0,5,7
2366,665000.0,6,3.0,4250,4400,2.5,4,7
2367,1101000.0,3,1.5,2220,4830,2.0,3,9
2368,575000.0,2,1.75,1840,4076,1.0,3,8
2369,674750.0,4,2.5,2590,9753,2.0,3,10
2370,719000.0,5,2.0,3110,6131,1.0,5,7
2371,482000.0,3,1.75,2600,105587,1.0,4,7
2372,254000.0,2,1.0,1060,8187,1.0,4,6
2373,443725.0,3,1.75,1250,3880,1.0,4,7
2374,575000.0,4,2.5,2520,35636,2.0,3,8
2375,469000.0,3,2.25,2070,9957,1.0,3,8
2376,175000.0,2,1.0,1300,44431,1.0,5,6
2377,437000.0,5,2.0,2190,8316,1.0,3,7
2378,550000.0,4,3.0,2760,13113,1.0,4,8
2379,172040.0,3,2.25,1710,7134,1.0,4,7
2380,363000.0,3,2.0,1750,7000,1.0,3,8
2381,282000.0,3,2.25,1552,3600,2.0,3,7
2382,400000.0,6,2.0,2350,6554,2.0,3,8
2383,650000.0,5,3.5,5110,10018,2.0,3,10
2384,365000.0,3,2.5,1720,99916,2.0,4,7
2385,269950.0,4,2.5,1960,7230,2.0,3,8
2386,260000.0,2,1.0,1270,19602,1.0,3,6
2387,193000.0,3,1.5,1180,7000,1.0,4,7
2388,340000.0,4,2.25,2230,6791,2.0,3,8
2389,900000.0,4,3.25,4700,38412,2.0,3,10
2390,371000.0,3,2.5,2150,8361,2.0,3,8
2391,592000.0,3,2.5,2400,81892,2.0,3,8
2392,300000.0,3,2.5,1830,12750,2.0,3,7
2393,449950.0,4,3.0,2800,6977,2.0,3,8
2394,299500.0,3,2.5,2090,7163,2.0,3,8
2395,995000.0,4,2.25,2340,13406,1.0,4,9
2396,335000.0,4,1.75,1670,9472,1.0,3,7
2397,280000.0,4,2.25,1990,7350,1.0,4,8
2398,446000.0,4,2.25,2270,7800,1.0,3,7
2399,1544500.0,4,2.75,4910,15139,1.0,4,10
2400,325000.0,3,1.0,950,4500,1.0,4,6
2401,450000.0,3,1.75,1610,11200,1.0,3,7
2402,322500.0,4,2.5,1940,7107,2.0,3,7
2403,453000.0,3,1.0,1210,9473,1.0,5,7
2404,655000.0,4,2.5,2570,4412,2.0,3,9
2405,603000.0,3,2.25,1700,2800,2.0,5,7
2406,235000.0,4,1.0,1610,24000,1.5,3,6
2407,968933.0,4,3.5,4120,7304,2.0,3,11
2408,1015000.0,3,3.5,2880,11340,1.0,3,8
2409,435000.0,4,2.25,1990,8548,2.0,3,8
2410,242000.0,3,2.0,1260,8092,1.0,3,7
2411,487000.0,6,3.25,4750,248600,2.0,4,8
2412,810000.0,4,2.75,3010,10450,2.0,3,9
2413,625000.0,3,2.5,2410,64073,1.0,4,8
2414,165000.0,3,1.5,1280,7742,1.0,3,7
2415,335000.0,3,1.0,2320,6750,1.0,3,7
2416,286700.0,3,1.0,1220,6600,1.0,3,6
2417,699000.0,2,1.5,1400,4050,1.0,4,8
2418,280000.0,3,1.75,1590,7280,1.0,3,7
2419,580000.0,4,2.5,2220,7064,2.0,3,8
2420,754800.0,2,2.5,2770,7781,2.0,3,8
2421,525000.0,4,2.5,2303,16801,2.0,3,8
2422,562000.0,3,1.75,1600,10530,1.0,3,8
2423,575000.0,4,1.75,1280,6060,1.0,3,7
2424,808900.0,5,2.5,2900,5901,2.0,3,9
2425,992000.0,3,2.25,2950,15207,1.0,4,10
2426,335000.0,3,2.5,1700,6698,2.0,3,7
2427,473000.0,3,2.75,1050,7200,1.0,3,7
2428,350000.0,4,2.75,2990,11210,1.0,4,8
2429,1600000.0,5,2.5,3100,5374,2.5,4,9
2430,305500.0,3,1.0,1240,6090,1.0,4,7
2431,306000.0,2,1.0,780,13500,1.0,4,7
2432,233000.0,2,2.25,850,1656,2.0,3,8
2433,490000.0,3,1.75,1540,9000,1.0,3,8
2434,445000.0,4,2.5,2280,42077,2.0,3,8
2435,355000.0,3,2.25,2550,9674,1.0,3,7
2436,360000.0,2,2.0,1770,7607,1.0,4,8
2437,737500.0,3,1.75,2320,10900,2.0,3,7
2438,985000.0,3,3.5,2600,11920,2.0,5,8
2439,349950.0,2,3.25,1570,2031,2.0,3,8
2440,520000.0,4,2.5,3060,7161,2.0,3,8
2441,355950.0,4,2.5,1960,8540,1.0,3,7
2442,485000.0,5,2.5,3270,6129,2.0,3,9
2443,143000.0,3,1.0,1090,3315,1.0,4,6
2444,3278000.0,2,1.75,6840,10000,2.5,3,11
2445,355000.0,3,1.0,940,8512,1.0,4,7
2446,1126000.0,5,3.5,3880,13885,2.0,4,9
2447,200000.0,5,1.75,1770,15525,1.0,4,7
2448,913000.0,4,2.5,3640,10576,2.0,3,11
2449,1600000.0,3,2.5,3160,12824,1.0,4,9
2450,409900.0,2,2.5,1590,1845,2.0,3,9
2451,265000.0,4,1.0,1290,6034,1.0,3,6
2452,740000.0,5,3.0,3655,51836,1.0,5,8
2453,306000.0,4,2.5,2490,8124,2.0,3,7
2454,381000.0,3,2.5,1470,3999,2.0,3,7
2455,1220000.0,3,3.25,3960,6132,2.0,3,10
2456,1050000.0,3,3.5,3190,29982,1.0,4,8
2457,408000.0,2,1.0,810,7440,1.0,5,6
2458,739900.0,5,2.5,2980,5377,2.0,3,9
2459,674250.0,4,2.5,2780,35000,1.0,4,9
2460,438400.0,2,1.0,1340,8100,1.0,4,7
2461,1700000.0,5,5.0,4930,14649,2.0,3,11
2462,703000.0,3,2.0,1360,5980,1.5,3,8
2463,262000.0,3,1.75,1320,6530,1.0,4,7
2464,353000.0,3,2.0,1210,14499,1.0,3,7
2465,500000.0,4,2.5,1940,7607,2.0,3,8
2466,1280000.0,4,2.5,3160,4620,1.5,3,9
2467,332000.0,4,2.5,1980,6566,2.0,3,8
2468,824000.0,4,2.5,2320,14240,1.0,4,9
2469,290000.0,4,2.0,1660,4788,1.0,3,7
2470,700000.0,3,2.5,1660,1545,2.0,3,9
2471,550000.0,2,1.0,1080,3420,1.0,4,7
2472,549000.0,2,1.0,1510,11165,1.5,4,7
2473,1865000.0,4,2.5,2950,43560,1.0,4,9
2474,858000.0,4,2.25,3070,13720,2.0,3,9
2475,345000.0,2,1.0,970,10423,1.0,3,7
2476,340000.0,4,1.75,2140,11651,2.5,3,8
2477,1215000.0,4,2.25,2570,9600,2.5,4,9
2478,275000.0,3,2.25,1260,1488,3.0,3,7
2479,405000.0,3,1.0,1220,7771,1.0,3,7
2480,432500.0,3,2.0,1720,8145,2.0,5,7
2481,236500.0,4,1.0,2140,4217,1.5,3,6
2482,679000.0,4,1.5,1420,4923,1.5,4,8
2483,543000.0,4,2.5,2060,8451,2.0,3,8
2484,294000.0,3,1.0,1320,9520,1.0,3,7
2485,340500.0,3,1.75,1810,10463,1.0,4,7
2486,1012000.0,4,2.5,2980,16263,2.0,3,9
2487,335000.0,2,2.0,1350,2560,1.0,3,8
2488,425000.0,3,2.0,1540,8011,1.0,3,7
2489,353000.0,3,2.5,2510,9240,2.0,4,8
2490,540000.0,3,2.5,1670,5146,2.0,3,8
2491,640000.0,5,3.5,3690,11928,2.0,3,9
2492,339950.0,3,1.0,1320,11457,1.0,3,8
2493,195000.0,3,1.75,1510,8400,1.0,2,7
2494,322000.0,3,1.75,1510,8400,1.0,2,7
2495,660000.0,4,1.75,1870,10450,1.0,3,8
2496,280000.0,6,3.0,2400,9373,2.0,3,7
2497,300000.0,6,3.0,2400,9373,2.0,3,7
2498,207500.0,3,1.0,1170,8816,1.0,4,6
2499,195000.0,3,1.5,1190,8726,1.0,3,7
2500,700000.0,3,2.0,2080,3880,1.0,5,7
2501,560000.0,4,1.75,2150,8555,1.0,4,7
2502,260000.0,3,1.75,1580,7344,1.0,5,7
2503,575000.0,3,1.75,1580,7344,1.0,5,7
2504,475000.0,3,2.5,2370,3239,2.0,3,8
2505,285000.0,3,1.75,1840,8601,1.0,3,7
2506,753888.0,4,2.5,2660,5500,2.0,3,9
2507,650000.0,3,2.5,2190,3600,2.0,3,9
2508,620000.0,3,2.25,1660,3478,1.5,4,7
2509,526000.0,3,1.75,1780,37801,1.0,3,7
2510,155000.0,2,1.0,700,5200,1.0,5,6
2511,342000.0,4,2.0,1570,11200,1.0,3,7
2512,390000.0,3,1.75,1220,216332,1.0,3,7
2513,685000.0,3,2.75,3150,219978,2.0,4,9
2514,608000.0,4,2.5,2690,4736,2.0,3,7
2515,179900.0,2,1.0,680,6400,1.0,3,6
2516,1245000.0,6,3.25,3750,14150,2.0,5,9
2517,166000.0,3,1.0,1010,11675,1.0,3,7
2518,462000.0,3,1.5,1710,4500,1.5,3,8
2519,545000.0,4,2.5,2090,6023,2.0,3,8
2520,415000.0,3,1.0,1560,4500,1.5,3,7
2521,269000.0,3,2.5,1560,4200,2.0,3,7
2522,356500.0,4,2.5,2570,11473,2.0,3,8
2523,225000.0,3,1.0,1010,7633,1.0,4,6
2524,175000.0,2,1.0,1020,5130,1.0,4,6
2525,549000.0,5,2.5,1710,9720,2.0,4,8
2526,535000.0,3,2.75,2300,12197,2.0,3,8
2527,627000.0,4,2.25,1990,7712,1.0,3,8
2528,565000.0,3,2.0,2730,15677,2.5,3,9
2529,392450.0,4,2.0,2195,2681,1.0,3,7
2530,509000.0,2,2.0,1560,4675,1.0,3,8
2531,340000.0,3,2.5,1400,4800,1.0,3,7
2532,537000.0,3,2.5,1400,4800,1.0,3,7
2533,865000.0,4,3.0,3690,9892,2.0,3,10
2534,358000.0,2,1.0,1140,8340,1.0,3,7
2535,595000.0,4,2.25,1920,3225,1.5,5,7
2536,661000.0,4,2.5,2496,8058,2.0,3,9
2537,419950.0,3,2.25,2280,8500,1.0,4,7
2538,490000.0,4,3.5,3200,6420,2.0,3,9
2539,525000.0,2,1.0,880,4000,1.0,3,7
2540,350000.0,3,2.0,1320,1298,3.0,3,7
2541,552500.0,3,2.5,2450,3582,2.0,3,9
2542,210000.0,3,1.0,1040,8970,1.0,4,6
2543,390000.0,3,2.5,2480,53250,2.0,3,9
2544,336800.0,5,1.75,1830,16650,1.5,3,7
2545,465000.0,3,2.5,1440,4473,2.0,3,7
2546,299900.0,4,2.5,1580,3632,2.0,3,7
2547,715000.0,3,3.25,3230,5000,2.0,3,9
2548,235000.0,4,2.5,1810,39639,1.0,3,7
2549,276000.0,3,2.5,2495,4400,2.0,3,8
2550,265000.0,4,1.5,1740,12728,1.0,4,7
2551,425000.0,3,1.75,1680,3000,1.0,4,6
2552,313000.0,4,2.5,2460,10320,2.0,3,8
2553,715000.0,3,2.5,3050,6000,1.0,3,8
2554,265000.0,3,2.25,1630,10969,2.0,3,7
2555,646000.0,3,2.75,2460,6413,2.0,3,9
2556,175000.0,3,1.0,1030,6600,1.0,3,7
2557,649000.0,3,2.5,3410,13809,1.0,4,10
2558,785000.0,3,2.75,2310,5200,1.0,4,7
2559,890000.0,4,2.75,2610,4400,1.0,5,8
2560,612000.0,3,3.0,2330,10327,1.0,3,9
2561,330000.0,4,2.5,2980,5674,2.0,3,8
2562,493000.0,3,2.25,1790,11393,1.0,3,8
2563,1600000.0,4,2.25,2940,5735,1.0,3,9
2564,1620000.0,4,3.0,3900,9750,1.0,5,10
2565,1650000.0,4,3.0,3900,9750,1.0,5,10
2566,499000.0,3,2.5,1750,2150,2.5,3,7
2567,603500.0,6,2.75,2660,8400,1.0,5,8
2568,530000.0,2,1.5,1580,3680,1.0,3,8
2569,895000.0,5,2.5,2350,14197,1.0,4,8
2570,267345.0,4,2.25,2510,8165,1.0,4,7
2571,275000.0,3,2.5,1480,15639,2.0,3,8
2572,439950.0,3,1.75,1720,223377,1.0,3,7
2573,455000.0,3,2.25,1470,4653,2.0,4,7
2574,630000.0,3,1.75,1540,6930,1.0,3,7
2575,690000.0,3,2.5,2820,5001,2.0,3,9
2576,212000.0,4,1.75,1250,12705,1.0,4,7
2577,231500.0,4,2.25,2080,7526,1.0,4,7
2578,1237500.0,4,3.25,5180,49936,2.0,4,10
2579,378500.0,3,2.5,2860,43821,2.0,4,9
2580,482000.0,4,2.5,2710,35868,2.0,3,9
2581,695000.0,2,1.0,1140,3990,1.0,3,7
2582,965000.0,4,2.5,4070,57587,2.0,3,10
2583,675000.0,3,1.75,1710,5913,1.0,4,8
2584,387000.0,3,1.5,1340,6500,1.0,3,7
2585,347500.0,4,2.75,2290,7000,2.0,3,8
2586,385000.0,3,2.0,1860,7400,1.0,3,8
2587,265000.0,3,1.0,1080,4930,1.0,3,6
2588,406000.0,3,1.0,960,5264,1.0,3,7
2589,134000.0,2,1.5,980,5000,2.0,3,7
2590,415000.0,3,1.0,1500,3399,2.0,5,7
2591,375000.0,3,1.75,1440,8775,1.0,3,7
2592,620000.0,4,2.5,2580,7465,2.0,3,8
2593,337500.0,5,2.5,2070,4698,2.0,3,7
2594,565000.0,3,2.5,1880,12368,1.0,4,7
2595,399500.0,3,1.75,2420,12676,2.0,3,7
2596,1065000.0,2,1.75,1890,9466,2.0,3,8
2597,352500.0,3,2.0,1920,33630,1.0,3,8
2598,259000.0,3,2.0,1870,5909,1.0,3,7
2599,320000.0,2,1.0,900,7620,1.0,3,7
2600,733000.0,3,2.5,2160,9888,2.0,4,9
2601,381500.0,2,1.0,900,2910,1.0,5,7
2602,343000.0,2,1.0,1180,9261,1.0,4,7
2603,205500.0,2,1.0,900,6400,1.0,5,6
2604,525000.0,3,2.0,1600,16530,1.0,5,7
2605,300000.0,3,1.75,1500,8352,1.0,5,6
2606,299000.0,2,1.0,1070,189486,1.0,3,6
2607,561000.0,4,2.5,2570,5250,2.0,3,8
2608,450000.0,3,1.0,1210,4000,1.5,3,7
2609,540000.0,4,2.5,1850,7850,2.0,3,8
2610,379000.0,3,2.5,1740,30886,2.0,3,8
2611,230000.0,3,1.0,1300,14000,1.0,4,7
2612,399950.0,3,2.5,2000,30605,2.0,4,8
2613,355000.0,5,2.5,3220,5806,2.0,3,8
2614,580000.0,4,2.25,2160,9593,1.0,3,8
2615,700000.0,3,2.0,2130,4299,1.5,4,7
2616,279900.0,3,1.75,1580,8151,1.0,4,7
2617,210000.0,3,1.0,1200,7500,1.0,3,6
2618,1165000.0,3,3.0,3790,5001,2.0,3,10
2619,290300.0,2,1.0,860,3874,1.0,4,6
2620,1599950.0,5,4.5,5130,43123,2.0,3,11
2621,490000.0,3,1.0,1600,6380,1.5,3,7
2622,606000.0,4,2.5,2110,13850,2.0,3,9
2623,359950.0,3,1.0,1400,4980,1.0,3,6
2624,677100.0,3,2.0,2110,9199,1.0,3,10
2625,465000.0,3,2.0,1430,7125,1.0,4,7
2626,4500000.0,5,5.5,6640,40014,2.0,3,12
2627,500000.0,3,2.0,3040,41072,1.0,4,8
2628,455000.0,2,1.0,980,5000,1.0,4,7
2629,705000.0,6,2.0,2570,4240,1.5,4,7
2630,420000.0,3,2.5,2060,7020,1.0,4,8
2631,169575.0,3,1.0,1300,8284,1.0,3,7
2632,250000.0,3,1.0,1300,8284,1.0,3,7
2633,530000.0,3,2.25,1680,7262,1.0,5,7
2634,590000.0,5,3.25,4020,40341,1.0,5,8
2635,257500.0,3,1.75,1530,14087,1.0,3,7
2636,415000.0,3,1.0,1170,6700,1.0,3,8
2637,536000.0,3,1.75,1580,3764,1.5,3,7
2638,246500.0,3,1.5,1270,11600,1.0,4,7
2639,395000.0,3,1.75,1480,7700,1.0,3,8
2640,739000.0,3,2.25,2220,10530,1.0,4,8
2641,1272000.0,4,2.75,3200,13729,2.0,3,11
2642,190000.0,3,1.0,910,10575,1.0,4,7
2643,305000.0,3,1.5,1480,9086,1.0,3,7
2644,925000.0,4,4.25,3770,13058,2.0,4,8
2645,895000.0,4,3.0,3500,13444,2.0,3,10
2646,656000.0,3,1.75,1480,7475,1.5,3,8
2647,560000.0,4,1.0,1660,4690,1.5,3,7
2648,610000.0,5,2.25,2520,11700,2.0,3,9
2649,645000.0,4,2.5,2850,37522,2.0,3,9
2650,259000.0,3,2.5,2153,4400,2.0,3,8
2651,980000.0,4,2.5,3780,10962,2.0,3,10
2652,872000.0,4,4.0,3770,9750,1.0,4,9
2653,1000000.0,6,2.75,3600,9675,1.0,4,9
2654,900000.0,3,2.75,2980,12600,1.5,3,8
2655,475000.0,4,1.5,2320,5534,1.5,4,7
2656,350000.0,5,2.75,2980,13482,1.0,4,8
2657,840000.0,4,1.75,2930,11562,1.0,3,9
2658,500000.0,4,2.5,2040,8400,1.0,3,8
2659,202500.0,3,1.5,1510,9898,1.0,3,7
2660,523000.0,4,2.5,2660,65340,2.0,3,8
2661,225000.0,3,2.5,1740,10050,2.0,3,7
2662,418200.0,3,2.25,2240,9542,1.0,3,7
2663,356500.0,4,1.75,1570,9670,1.0,3,7
2664,670000.0,4,3.0,2500,5000,1.5,4,7
2665,456150.0,3,2.25,1750,12408,1.0,5,7
2666,471000.0,4,2.5,3030,9687,2.0,3,8
2667,558000.0,3,2.5,1680,934,3.0,3,8
2668,1380000.0,6,4.5,5740,10312,2.0,3,11
2669,161500.0,3,1.0,1220,6000,1.0,5,7
2670,311000.0,3,1.0,1310,8370,1.5,3,7
2671,470000.0,6,1.75,2490,8732,1.5,4,8
2672,569000.0,3,3.25,2220,8227,1.5,5,8
2673,689000.0,4,2.5,2240,7350,2.0,3,9
2674,271900.0,3,1.75,1890,11875,1.0,3,7
2675,278000.0,4,2.5,1850,6037,2.0,3,7
2676,820000.0,2,2.5,2210,4440,2.0,4,8
2677,399500.0,3,1.75,1410,7700,1.0,4,7
2678,462000.0,3,2.75,1890,2614,2.0,4,9
2679,347500.0,3,1.0,1830,12036,1.0,3,7
2680,562100.0,2,0.75,1440,3700,1.0,3,7
2681,230000.0,2,1.0,950,7560,1.0,3,6
2682,687000.0,4,2.5,2370,10083,2.0,5,8
2683,725786.0,4,2.5,3070,5762,2.0,3,10
2684,315500.0,3,1.0,1300,12600,1.0,4,7
2685,312000.0,4,2.0,1300,7054,1.0,3,7
2686,343000.0,3,3.25,1210,1173,2.0,3,8
2687,385195.0,1,1.0,710,6000,1.5,3,6
2688,415000.0,4,2.25,2240,12650,1.0,4,8
2689,461000.0,3,1.75,3600,8666,2.0,4,6
2690,369990.0,4,2.5,1960,7133,2.0,3,7
2691,349950.0,4,2.5,1820,3134,2.0,3,7
2692,285750.0,3,2.25,1960,17126,1.0,3,8
2693,542500.0,4,2.25,1750,10160,1.0,3,8
2694,830000.0,5,3.5,3700,5400,2.0,3,9
2695,705000.0,4,2.5,2910,20946,2.0,4,8
2696,615000.0,2,1.0,1270,5000,1.0,3,8
2697,184500.0,2,1.0,720,5880,1.0,3,6
2698,412000.0,2,1.0,1040,5120,1.0,3,7
2699,250000.0,3,1.5,2210,11111,1.5,3,7
2700,580000.0,5,2.0,2060,6000,2.0,3,7
2701,220000.0,2,1.0,780,6000,1.0,5,6
2702,675000.0,4,2.75,2240,8937,1.0,4,8
2703,373500.0,2,1.0,800,3330,1.0,3,7
2704,662700.0,2,1.5,2440,6900,2.0,3,7
2705,239950.0,5,1.0,1460,6032,2.0,4,6
2706,383000.0,3,1.0,1150,10196,1.0,4,7
2707,485000.0,3,2.75,2650,12350,1.0,4,7
2708,610000.0,4,2.75,2600,36583,1.0,5,8
